Protocol,Packet Type,Traffic Type,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Source IP FirstOctet,Destination IP FirstOctet,City,Region,Browser,Operating System,Anomaly Score Category,Packet Length Category
2,1,0,1,1,0,0,2,1,22,98,97,27,0,3,1,0
1,1,0,2,0,1,1,2,0,115,34,291,21,0,2,0,3
2,1,2,0,0,1,1,0,1,92,54,63,14,0,2,2,1
1,1,2,0,0,1,2,2,0,153,167,131,25,1,1,3,0
1,0,0,0,0,1,0,0,0,134,152,46,4,0,3,2,0
0,0,1,1,1,2,0,0,1,66,215,39,1,0,0,1,0
0,1,2,2,1,2,0,1,0,190,182,123,2,0,3,0,3
2,0,0,1,1,1,0,2,1,63,64,45,26,0,3,1,1
0,0,0,2,1,2,2,2,1,32,20,203,24,1,1,0,1
0,0,1,2,1,0,0,1,0,178,111,274,26,0,2,2,0
1,0,1,2,1,2,2,0,1,94,120,27,2,0,2,1,3
1,0,1,0,1,1,1,1,0,85,8,156,1,0,3,0,0
0,0,0,2,1,1,2,0,1,215,94,253,5,0,1,1,1
2,1,1,2,1,2,2,2,1,56,168,179,4,0,2,1,3
0,0,1,2,1,2,1,1,0,113,55,95,3,0,1,0,0
0,0,1,0,1,1,0,2,0,74,1,204,22,0,3,2,3
2,1,2,2,1,0,2,0,0,114,96,230,7,0,2,1,1
0,1,0,2,1,1,0,1,0,92,182,285,8,1,1,3,0
1,0,1,1,1,2,0,1,0,48,173,206,13,0,2,2,1
0,0,2,1,1,0,0,0,0,173,190,270,7,0,2,0,2
0,0,1,2,0,0,1,0,1,200,179,173,21,0,3,3,1
0,1,1,1,0,2,1,0,0,16,178,243,25,1,3,2,0
2,0,0,2,1,0,0,1,0,213,36,106,17,0,2,0,0
0,0,1,2,0,1,0,1,1,50,30,142,5,0,1,1,1
0,1,1,1,1,0,0,0,1,89,155,215,10,0,0,2,0
2,1,2,2,0,0,2,0,1,205,132,110,13,0,3,0,3
1,1,1,0,1,2,2,1,0,66,143,43,2,0,2,3,2
0,1,2,1,0,2,0,0,0,124,220,53,27,1,1,3,1
0,1,1,0,0,2,0,0,0,162,88,204,27,0,2,3,2
1,0,2,2,0,2,2,1,1,15,205,288,23,1,3,0,3
1,0,2,1,0,0,1,0,1,222,35,133,17,0,2,1,0
0,1,1,0,0,1,1,1,1,88,32,263,1,0,1,0,0
0,0,1,2,1,1,1,1,1,85,79,56,10,0,3,1,3
1,0,0,1,1,1,1,1,0,47,89,273,6,0,1,0,1
1,1,0,2,1,1,1,0,1,4,161,152,12,0,0,3,0
2,1,1,1,1,1,2,0,0,191,39,148,4,0,2,0,0
0,1,1,2,1,2,1,1,1,199,109,159,4,0,3,1,3
2,0,0,0,0,2,0,0,1,43,123,170,15,0,3,2,0
1,0,2,2,0,0,0,0,1,212,145,3,26,0,2,1,1
1,0,1,1,0,1,2,1,1,47,67,9,15,0,3,1,2
2,1,1,0,0,2,2,2,1,142,125,195,24,0,2,2,1
1,0,0,1,0,1,1,1,0,157,10,122,16,0,2,3,0
1,1,1,1,0,1,2,0,0,27,55,206,27,1,1,3,2
2,0,1,2,1,2,1,1,1,135,51,195,7,0,1,1,1
1,1,2,0,0,2,2,1,1,220,66,288,13,0,3,2,0
0,0,2,2,1,1,2,0,0,141,161,172,20,0,0,1,0
0,0,0,0,1,0,1,2,1,113,204,4,19,0,2,0,1
2,0,0,1,1,2,1,0,0,214,12,172,2,0,3,3,2
1,1,0,1,1,1,0,0,1,122,205,70,6,0,2,3,0
0,1,1,2,1,1,0,0,1,117,137,244,17,0,3,1,2
2,0,0,1,0,0,0,1,0,76,193,161,19,0,2,3,1
1,1,0,1,1,2,0,2,1,6,200,109,24,1,1,0,3
1,0,1,1,1,0,1,0,0,81,191,148,6,0,0,0,2
0,1,2,2,0,1,0,1,0,87,171,174,26,0,2,2,3
1,0,1,1,0,1,2,2,0,44,18,174,1,0,2,3,0
1,0,0,0,1,0,2,1,0,212,161,246,18,0,2,1,1
0,1,2,2,1,2,1,0,0,195,97,195,9,0,1,1,1
1,1,2,0,1,1,0,2,1,134,220,187,2,0,2,3,3
2,1,1,1,1,2,0,1,1,125,18,194,9,0,3,1,2
1,0,2,2,0,0,1,2,1,46,159,234,8,0,2,2,3
1,1,2,0,1,2,2,0,0,40,59,208,12,0,1,2,1
1,1,0,2,1,0,0,2,0,103,199,244,4,0,3,1,1
2,1,2,0,0,1,2,0,0,218,50,100,15,1,1,3,1
0,1,0,1,1,0,1,2,0,16,53,296,5,0,2,3,0
1,0,0,2,1,2,0,0,1,174,126,77,5,0,3,3,3
2,1,2,1,0,0,0,0,0,158,82,17,17,0,3,0,3
2,0,2,0,1,1,2,0,0,173,20,121,12,0,2,0,1
0,0,0,0,1,1,2,2,1,28,60,22,3,0,2,1,2
1,1,0,1,1,0,0,2,1,51,212,20,25,0,0,0,3
0,0,0,0,1,1,0,1,0,81,8,155,8,0,3,2,3
0,0,1,1,0,1,0,2,1,109,97,172,3,0,2,0,2
0,0,1,1,1,0,1,0,0,148,146,50,3,0,1,1,3
1,1,2,2,1,0,0,0,1,222,73,88,14,0,3,1,1
1,0,0,0,0,2,2,0,1,126,177,40,0,0,3,1,1
0,0,0,2,1,2,0,1,0,141,100,63,9,0,3,1,2
1,0,1,1,0,2,2,1,0,154,1,122,23,0,3,2,3
1,1,1,2,1,0,1,1,1,125,30,164,5,0,1,1,1
2,1,0,1,1,0,2,1,0,188,32,142,8,0,2,2,3
2,1,1,2,1,2,2,0,0,164,100,247,7,1,1,3,0
1,1,2,0,0,2,0,2,1,36,47,39,3,0,2,3,2
2,0,1,0,1,2,0,0,1,138,157,25,6,0,3,2,0
2,0,0,0,1,2,0,0,0,128,15,202,26,0,3,3,2
1,0,2,0,1,2,0,0,1,164,24,131,10,0,2,0,1
2,0,2,0,0,2,2,0,0,28,30,44,17,1,3,2,2
1,0,0,1,1,1,2,2,0,18,214,255,27,0,2,1,0
0,0,0,2,0,0,2,0,0,205,24,162,13,0,1,2,3
1,1,0,1,0,0,1,1,0,7,171,87,10,0,3,1,1
1,1,1,0,0,0,1,1,1,206,110,206,11,1,1,3,0
1,1,2,1,0,0,1,2,0,200,149,270,11,0,3,0,3
1,0,1,1,0,0,2,1,0,137,63,29,20,0,3,1,0
2,0,0,2,1,0,2,1,0,199,185,304,18,0,2,3,0
0,0,2,2,1,2,0,0,0,124,132,20,12,0,2,1,0
1,0,0,1,1,1,1,1,0,175,141,73,26,0,1,2,2
2,0,0,0,1,2,0,1,1,3,30,120,13,0,3,2,0
1,1,1,2,1,0,2,2,1,117,213,308,22,0,2,2,1
1,0,2,0,0,2,0,0,0,41,36,211,7,0,3,0,0
2,0,1,2,0,0,0,1,0,183,71,122,15,0,2,1,1
2,1,1,2,1,2,2,0,1,80,149,197,20,0,3,1,0
0,0,0,2,0,2,2,1,1,96,150,118,21,0,3,3,1
2,0,2,0,1,0,1,0,0,159,156,221,27,0,3,3,1
0,0,2,0,1,2,1,1,1,80,112,223,15,1,3,1,1
2,0,1,0,0,1,2,2,0,192,50,298,16,0,3,0,2
2,0,0,2,1,0,0,1,0,13,38,249,10,1,1,2,2
1,0,1,1,0,2,0,2,1,3,129,261,11,0,3,2,2
2,0,2,1,0,0,0,2,0,16,157,100,7,0,3,3,2
0,1,0,1,0,2,0,2,1,21,69,277,7,1,1,3,3
0,1,2,1,1,2,1,0,1,181,199,305,16,1,1,2,3
1,0,2,2,0,2,1,2,0,88,187,123,21,1,3,1,2
0,1,0,1,0,1,2,2,0,21,94,17,13,0,2,2,0
1,0,1,2,0,2,2,0,1,125,27,272,16,0,2,3,0
2,0,2,1,0,1,1,1,1,21,105,273,23,0,2,0,1
1,0,2,1,0,0,1,2,0,165,67,52,10,1,1,2,0
1,0,2,1,1,0,0,0,1,1,176,313,22,1,1,0,2
2,1,0,1,0,2,1,0,1,7,204,258,8,0,2,0,2
2,0,2,0,0,1,2,0,1,107,193,46,6,1,3,2,0
1,1,2,1,1,2,2,2,1,190,39,148,20,0,1,2,3
1,1,0,2,1,2,1,0,0,126,148,39,14,0,3,0,2
1,0,2,2,1,0,2,0,1,106,145,252,9,0,2,2,0
1,1,0,2,1,2,1,2,1,18,195,303,18,0,1,3,0
0,1,2,0,1,1,2,1,0,175,101,137,10,0,1,2,2
1,0,2,0,1,0,1,1,1,166,50,165,8,0,2,2,2
1,1,1,2,0,2,1,2,0,123,98,119,0,0,3,0,0
2,0,0,1,0,0,2,1,1,6,65,77,25,0,2,1,1
0,1,1,2,1,2,1,0,0,186,38,254,2,0,1,1,1
2,1,0,1,1,1,1,1,0,17,55,244,13,1,1,3,0
1,1,2,2,0,0,0,0,0,94,201,126,24,0,2,0,1
0,1,0,0,1,2,2,2,0,193,73,95,4,0,1,1,1
1,1,2,0,1,1,0,0,0,7,194,144,7,0,2,1,1
2,1,0,2,0,1,2,1,1,163,42,46,8,0,3,3,3
1,0,2,0,0,2,1,1,0,120,152,235,26,0,3,2,1
0,0,0,0,0,1,0,0,0,199,35,197,3,0,1,2,2
1,0,2,0,1,0,1,2,1,148,64,102,6,0,0,2,1
0,1,1,0,1,2,2,1,0,194,203,142,4,0,2,2,3
1,0,2,2,0,1,2,0,1,204,82,299,11,0,3,2,0
1,1,1,0,0,1,1,0,1,149,85,299,14,1,3,1,1
2,1,0,0,1,2,0,1,0,44,123,76,25,0,2,3,1
2,0,1,0,1,0,2,1,0,130,188,279,9,0,1,3,1
1,0,0,0,1,2,1,2,0,68,114,96,3,0,3,3,1
1,1,0,0,1,0,1,1,0,90,117,231,15,1,3,1,2
1,0,2,0,0,0,0,0,1,158,36,1,10,0,3,0,3
1,1,1,1,0,0,1,2,1,166,6,174,25,0,2,1,1
2,0,1,2,0,0,0,2,1,91,77,266,16,0,3,2,3
2,0,0,0,0,0,0,2,0,86,77,185,3,0,2,2,2
2,1,0,2,1,2,0,1,1,88,194,121,25,0,2,3,1
0,0,0,1,0,0,2,2,0,126,51,107,17,0,3,0,3
0,0,1,2,1,1,1,0,0,123,208,306,7,0,2,2,0
2,1,2,1,0,0,2,2,0,151,203,254,11,0,3,2,1
1,0,2,2,1,0,2,1,1,197,122,152,15,0,2,1,3
0,0,2,0,0,2,0,0,1,10,98,228,24,0,2,3,3
2,0,0,0,1,2,1,2,1,197,125,198,6,1,1,3,1
0,0,0,0,1,0,1,2,0,67,188,10,10,0,3,1,1
2,0,1,2,1,0,2,2,0,93,161,266,25,0,3,2,3
0,0,0,0,1,1,1,2,1,33,219,266,8,0,2,2,2
2,0,0,1,1,0,1,2,0,109,143,264,15,0,0,3,1
1,1,2,2,1,0,2,0,0,191,197,221,0,1,1,0,0
0,1,2,1,1,0,0,0,0,19,31,254,9,0,3,2,2
0,0,1,2,0,2,2,0,1,104,48,255,6,1,3,2,0
0,1,2,1,1,0,2,2,0,93,71,265,6,1,1,1,0
0,0,1,1,1,1,0,0,0,17,75,60,7,0,2,3,2
0,0,1,2,1,2,1,1,0,191,104,79,21,0,3,0,3
0,1,1,1,1,0,0,1,1,113,98,234,3,1,3,2,1
2,1,0,0,1,1,0,2,1,203,125,195,11,0,2,2,1
2,1,2,0,0,2,2,1,0,130,55,126,9,1,3,2,1
0,1,2,1,1,1,2,2,1,170,1,196,0,1,1,2,0
1,1,0,1,1,1,2,1,0,153,162,235,3,1,3,2,0
1,1,2,0,0,1,1,0,0,165,181,182,24,0,0,0,1
0,0,1,0,1,0,0,1,1,87,113,140,1,0,2,2,1
2,1,0,0,0,2,2,2,1,49,10,258,17,0,3,3,0
2,0,1,0,1,1,2,1,1,211,179,117,4,0,1,0,1
1,1,2,1,1,1,2,1,0,14,61,51,17,0,3,0,2
0,0,1,2,0,1,1,2,0,173,71,299,27,0,3,2,0
1,0,2,2,0,2,0,1,0,53,177,312,19,0,1,1,0
2,0,0,0,0,2,0,2,0,104,69,28,6,0,3,2,1
0,1,1,1,1,2,2,2,1,109,3,253,13,0,2,2,1
2,1,1,1,0,2,2,2,0,146,99,204,3,0,3,2,2
0,0,2,0,1,2,2,2,0,22,161,143,3,1,1,2,1
0,1,0,0,0,0,2,0,1,163,97,305,21,0,0,1,3
2,0,2,0,1,1,0,2,0,37,209,227,0,0,1,2,1
2,0,2,1,0,0,0,0,0,79,146,103,23,0,3,1,1
2,1,2,2,0,1,0,0,1,90,174,250,1,0,2,3,1
1,1,1,0,0,0,1,2,1,37,193,3,27,0,3,0,2
0,1,1,1,0,0,1,0,0,136,30,186,2,0,1,2,0
2,1,0,2,0,0,0,2,1,81,188,165,3,0,2,0,0
0,0,2,2,1,0,1,1,0,109,22,159,0,0,2,1,0
0,0,0,2,1,0,1,0,1,134,148,36,19,0,2,2,3
2,0,1,1,0,0,2,0,0,78,75,224,22,1,1,1,3
0,1,0,2,0,1,1,2,0,78,110,295,8,0,3,2,1
1,1,2,2,0,2,0,2,1,88,88,174,25,0,2,0,1
1,0,1,0,1,2,1,2,1,139,219,122,7,0,1,2,3
1,1,2,2,1,0,2,1,1,77,140,272,14,0,3,1,3
2,1,0,1,0,0,0,2,1,1,59,168,27,0,3,3,1
1,0,0,0,1,2,0,0,1,154,174,264,10,1,3,1,1
1,0,2,1,1,2,0,0,1,178,106,202,24,1,3,3,3
0,0,1,1,1,1,0,2,1,77,214,174,15,0,3,1,3
2,1,0,1,1,1,0,2,0,215,86,302,1,0,2,1,3
0,1,1,0,1,0,2,0,1,213,97,165,4,0,3,2,0
2,1,0,2,0,0,2,0,0,184,86,238,19,1,3,2,1
0,0,1,2,0,2,1,2,0,22,199,75,18,0,3,0,1
1,1,0,2,0,0,2,1,1,200,118,171,13,0,2,3,1
1,0,1,0,1,0,2,0,1,211,64,23,8,1,3,2,3
1,1,2,1,0,0,1,1,1,189,154,289,27,0,2,0,1
1,0,0,2,1,1,1,1,0,194,192,214,17,0,3,0,1
0,0,2,1,0,0,0,0,0,68,27,28,5,0,1,3,1
2,1,2,2,0,2,1,0,1,121,108,166,25,1,3,0,1
0,1,0,2,1,2,2,0,1,46,190,90,18,0,1,3,1
1,1,2,0,1,0,0,0,1,33,210,119,13,0,3,1,3
2,0,0,1,0,0,1,2,1,141,33,258,2,1,1,3,0
2,0,0,2,1,0,2,2,1,211,88,309,25,0,3,1,0
2,0,1,0,1,2,0,0,0,171,81,305,5,0,3,1,3
0,1,2,0,0,0,2,1,1,185,60,298,23,1,1,3,0
2,0,0,1,0,1,0,2,0,101,68,202,21,0,2,3,1
0,1,1,2,1,2,2,1,0,75,33,286,15,0,3,1,1
2,1,2,2,0,1,0,0,0,57,208,46,24,0,1,1,0
1,1,2,1,1,2,0,1,1,56,179,248,27,0,2,0,0
2,0,1,2,1,2,1,2,0,89,22,136,1,0,3,2,1
2,0,2,2,1,0,0,1,0,94,22,39,20,1,3,3,0
0,1,0,1,0,2,1,1,0,209,171,284,19,0,2,1,0
0,1,1,1,1,2,0,1,1,103,117,84,17,1,3,2,2
2,1,1,0,1,2,1,0,0,147,142,61,15,0,2,2,1
1,0,1,0,1,1,1,1,0,103,56,279,22,0,2,3,0
2,0,1,0,1,1,2,1,1,195,164,142,16,0,1,3,0
0,1,2,0,0,1,0,1,1,129,112,124,0,0,0,3,1
1,0,2,1,1,0,0,1,1,26,223,82,17,0,3,3,0
1,1,1,2,0,0,1,2,0,201,106,48,14,0,2,2,0
2,1,1,0,1,1,1,0,0,48,29,138,13,0,3,3,3
0,0,2,1,0,2,0,1,1,117,117,128,11,0,1,0,1
2,0,1,0,0,0,1,1,0,50,97,155,9,0,3,0,2
1,1,2,1,0,0,1,2,1,197,8,249,27,0,2,3,0
0,0,2,0,1,0,0,2,0,42,164,269,25,0,3,2,2
0,0,0,2,0,0,0,1,1,206,94,295,13,0,1,1,1
0,0,2,0,1,1,1,2,1,10,158,241,7,0,2,3,0
1,1,2,1,1,0,1,0,1,2,217,103,1,0,3,0,1
0,0,1,1,0,0,2,1,1,19,111,71,13,0,3,0,0
2,1,2,1,0,0,0,0,1,220,215,3,1,1,1,0,3
2,1,0,2,1,2,2,0,1,51,144,48,18,0,3,3,0
2,1,1,0,0,2,1,1,1,163,72,97,3,1,3,0,1
2,1,0,1,1,1,1,0,0,9,211,42,25,1,1,0,0
2,1,0,0,0,1,2,0,0,20,38,251,5,0,3,3,2
1,1,2,1,1,1,2,1,1,71,34,164,13,0,2,2,3
1,1,0,0,1,0,2,1,1,37,218,313,10,0,3,2,3
0,1,1,2,0,2,2,1,1,37,30,128,11,1,3,3,1
1,0,1,0,1,2,0,1,0,125,103,226,11,1,1,3,0
2,1,1,0,1,2,1,1,0,79,55,311,6,1,3,1,1
1,0,2,0,0,1,0,0,0,60,214,295,23,0,2,0,2
2,0,0,1,0,1,2,2,1,115,7,282,25,1,3,0,0
0,1,0,2,1,2,1,0,0,113,194,192,15,0,1,1,1
1,1,2,0,0,1,2,2,0,153,179,267,0,1,1,3,3
1,0,1,2,1,0,1,1,1,106,166,24,13,1,3,1,3
1,0,2,1,0,0,1,2,0,1,216,266,23,0,2,2,1
0,1,1,0,0,0,1,2,1,165,140,107,3,1,3,1,2
1,1,2,0,0,1,0,2,0,3,92,197,4,1,1,0,0
2,1,2,2,1,1,1,2,0,160,178,244,8,0,1,1,1
0,1,0,2,1,1,2,0,1,182,113,244,22,0,3,1,2
0,0,1,0,0,1,0,1,0,13,143,79,13,0,1,2,2
1,0,2,2,1,2,2,2,1,196,201,302,11,0,3,1,3
1,0,1,2,1,1,2,0,0,143,94,11,21,1,3,2,0
0,0,2,0,1,0,1,1,0,31,5,252,16,0,2,2,3
0,0,0,2,1,2,1,1,1,208,96,121,23,1,3,3,1
2,1,2,2,1,0,0,0,0,216,43,166,25,0,2,2,1
1,1,2,1,1,1,2,2,1,194,58,202,24,0,1,3,1
0,1,2,0,0,0,0,0,0,128,179,33,17,0,1,2,0
2,1,2,2,1,1,2,1,1,125,89,24,27,0,3,1,0
1,1,2,1,1,2,1,2,0,121,58,4,10,0,3,0,1
2,0,2,1,1,1,0,1,1,176,64,207,17,0,2,2,0
0,0,1,0,1,0,1,2,1,190,58,9,16,0,1,2,1
1,1,0,1,0,2,1,2,0,119,160,143,9,0,0,1,0
1,0,1,1,1,0,2,2,1,22,134,41,12,0,2,3,3
0,0,0,1,1,1,1,1,1,88,169,265,12,0,2,3,2
1,1,0,0,0,2,0,2,0,157,31,206,15,0,2,1,1
0,1,0,1,0,2,0,0,0,15,143,164,9,0,3,2,1
2,0,0,0,0,2,0,0,1,104,9,34,25,0,3,3,3
2,0,1,2,0,0,1,0,0,101,105,276,6,0,3,1,2
1,0,1,0,1,1,1,2,1,78,71,165,14,1,3,3,1
2,0,0,0,0,1,2,0,0,49,86,161,13,0,3,2,0
1,1,0,2,1,1,1,0,0,4,10,124,15,0,2,0,1
2,1,0,2,1,0,2,2,1,191,57,69,14,0,1,0,0
0,1,1,0,0,1,1,0,0,197,137,198,23,0,2,3,1
2,1,1,2,0,1,2,0,0,132,100,156,7,0,3,2,0
1,0,1,2,0,1,0,2,0,176,18,164,18,0,3,2,1
0,1,0,1,0,0,1,2,1,211,56,73,12,0,2,2,2
2,1,1,2,1,2,2,2,0,36,30,88,11,0,2,1,2
0,1,0,1,0,0,2,1,1,192,63,189,3,0,1,1,0
2,0,0,2,0,2,2,0,1,177,81,154,3,0,3,3,2
1,0,1,0,1,2,0,0,1,165,200,115,5,1,3,3,2
0,0,2,0,0,0,0,1,1,166,124,274,6,0,3,0,0
1,0,2,1,1,2,2,1,0,113,201,288,2,0,3,2,2
1,1,2,1,1,1,2,2,0,198,66,224,3,0,2,1,3
0,1,0,0,1,1,1,1,0,31,152,225,24,1,1,2,3
2,1,1,0,1,2,1,1,1,1,14,135,3,0,2,1,2
2,1,1,0,1,2,2,1,0,53,10,66,10,0,1,0,1
0,0,0,2,0,0,1,2,1,34,63,29,4,1,1,3,1
2,0,2,2,0,2,2,1,0,64,165,293,19,0,2,3,0
1,1,2,0,0,2,0,2,0,115,109,192,6,0,2,2,2
0,0,2,0,1,1,2,1,0,80,204,189,20,0,3,3,2
0,1,1,0,0,1,2,1,1,110,110,131,26,0,2,1,3
1,1,0,0,0,1,1,2,1,138,166,104,17,0,2,3,2
1,1,2,2,0,1,1,2,1,38,103,59,7,0,2,2,0
1,0,0,2,1,0,2,2,0,201,8,229,2,0,3,3,1
1,1,2,1,1,2,1,1,1,161,191,75,13,0,3,3,3
1,0,1,2,1,2,2,0,1,121,109,265,15,1,1,3,0
2,1,2,2,0,2,1,0,1,164,101,14,27,0,2,2,1
2,0,2,1,1,2,1,0,1,33,117,65,23,0,3,1,2
1,0,0,1,1,2,1,1,0,85,145,165,22,1,3,1,3
0,1,2,2,1,1,0,0,1,117,50,37,10,0,3,1,1
1,1,1,1,0,1,0,2,1,57,21,240,25,0,1,2,1
0,1,1,2,0,0,0,2,1,20,120,34,21,0,3,3,2
0,1,0,1,0,1,0,0,1,210,188,40,26,0,2,3,2
1,1,1,0,0,1,0,0,0,37,126,119,5,0,3,0,0
2,1,1,1,0,0,0,1,1,95,195,100,25,1,1,2,0
0,0,0,0,1,0,0,0,0,180,120,304,22,0,3,0,1
0,1,0,0,0,1,0,0,0,72,54,182,5,0,2,1,0
1,0,2,2,1,2,0,1,0,122,186,50,8,1,3,3,0
1,1,2,0,0,0,0,2,1,155,45,225,5,1,1,0,2
0,0,0,2,1,2,2,1,0,106,167,136,7,0,1,3,3
0,1,0,0,1,2,0,1,1,95,75,173,8,0,2,2,1
1,0,1,1,1,2,0,2,0,179,157,276,19,1,3,3,1
0,1,1,1,1,1,0,1,1,54,105,169,15,0,2,2,0
0,1,2,2,1,2,2,2,1,216,159,67,19,0,3,3,0
2,0,2,1,0,1,0,0,0,91,53,169,15,0,2,1,3
0,0,0,2,0,1,2,0,0,24,6,227,10,0,2,0,0
1,0,1,2,0,1,2,1,0,18,19,269,21,0,2,3,2
1,1,2,2,0,2,0,1,1,193,100,42,20,0,1,0,3
0,0,2,0,1,0,0,2,0,5,133,74,27,1,3,0,1
2,1,0,0,1,1,1,1,0,163,86,200,0,0,2,2,2
0,0,2,2,0,0,1,1,0,185,171,239,15,0,3,2,1
0,1,2,2,1,1,0,1,1,74,144,192,3,1,3,3,2
1,0,0,0,0,0,1,1,1,106,3,151,5,0,3,1,3
0,0,1,0,0,0,0,0,1,106,116,197,4,1,3,1,2
0,1,1,0,1,0,1,0,0,55,99,232,26,0,3,3,1
2,1,2,1,1,0,0,1,0,99,15,3,4,0,3,2,2
0,1,1,2,0,1,1,1,1,167,205,19,23,0,3,1,3
2,0,2,0,0,1,0,0,1,190,167,42,23,0,2,3,3
1,0,1,0,1,0,1,1,0,121,98,7,17,0,3,1,2
2,0,0,0,0,2,0,1,1,103,103,2,18,0,1,1,3
2,0,1,1,1,1,0,1,0,63,198,250,15,0,3,1,3
1,1,2,2,1,0,0,0,0,136,42,279,1,0,1,2,0
0,1,1,0,0,2,2,0,0,135,162,100,12,0,2,2,0
1,0,1,0,1,2,1,2,1,118,158,209,11,1,3,3,0
2,1,0,0,0,2,2,1,1,18,93,58,14,0,3,3,1
2,1,2,2,1,2,0,0,0,142,129,193,27,0,3,0,1
1,1,0,2,1,0,2,0,1,201,208,184,14,1,3,3,2
2,1,2,1,1,1,1,1,0,123,96,5,1,0,3,3,0
2,1,2,0,1,0,1,1,1,190,51,135,13,0,2,2,0
2,0,0,1,1,0,0,2,0,77,56,223,17,1,1,0,1
0,1,2,0,0,2,2,0,1,206,108,36,19,0,2,1,0
1,1,1,0,1,1,1,2,0,191,41,179,21,0,2,3,3
1,1,2,2,1,2,1,2,0,48,42,99,8,0,2,0,3
0,0,2,0,0,2,1,0,0,74,204,111,3,0,2,1,2
0,1,1,1,1,0,1,1,0,23,1,108,3,0,3,3,0
1,1,1,2,0,1,0,2,0,55,130,77,26,0,3,1,3
0,1,0,2,0,1,2,0,1,31,89,120,22,0,3,3,2
0,1,1,2,0,0,0,0,0,33,81,87,23,0,1,2,1
1,0,2,0,1,1,0,0,1,51,168,82,24,1,3,2,2
2,0,1,2,1,1,2,1,1,137,148,200,2,0,3,1,0
2,0,2,0,0,1,2,0,0,102,28,228,15,0,3,2,2
2,1,1,1,0,1,0,0,1,12,1,24,11,1,3,0,0
2,0,1,1,1,2,2,0,1,75,143,12,26,0,3,1,1
1,1,2,1,1,2,0,1,0,203,117,53,24,0,1,1,1
0,0,1,0,1,2,1,1,0,80,117,178,18,0,3,1,3
2,0,1,0,0,2,2,2,0,144,180,132,7,0,3,3,1
2,0,2,1,1,0,2,1,0,39,166,195,3,1,3,1,0
2,1,2,2,0,2,0,2,1,74,165,184,24,0,2,3,0
0,0,2,2,1,2,1,1,1,114,141,308,16,0,3,3,1
1,1,0,2,0,1,0,1,1,70,36,178,9,0,3,1,1
1,0,2,2,1,1,0,0,1,137,205,180,23,1,1,0,1
0,1,2,2,1,2,2,2,0,98,49,24,21,0,1,2,2
1,1,2,0,0,2,2,0,0,5,183,136,15,0,3,1,2
0,0,2,2,0,2,2,1,1,222,98,236,21,0,2,0,3
2,0,2,1,1,2,0,1,1,7,156,50,4,0,1,3,1
0,1,0,2,0,1,2,2,1,90,65,59,8,0,3,0,2
0,1,1,1,1,0,1,2,1,105,165,157,1,0,2,2,3
1,0,2,0,1,1,0,0,0,102,140,39,25,0,3,2,1
0,1,0,2,0,0,2,0,0,166,191,151,21,1,3,2,3
1,1,1,2,1,2,2,1,0,159,178,56,19,0,3,1,1
1,0,0,0,1,1,2,0,1,187,104,71,11,0,3,3,0
2,1,0,1,1,1,2,2,0,33,119,249,6,0,3,3,3
0,0,1,1,0,1,2,1,1,73,28,57,23,0,2,3,1
2,0,1,0,0,2,0,1,0,31,31,54,13,0,2,0,0
1,1,0,2,1,0,0,2,0,102,62,70,0,0,3,2,3
0,1,2,0,1,1,1,2,0,74,17,203,2,1,1,1,0
0,1,0,0,1,1,2,1,1,157,14,70,20,0,3,3,0
2,0,2,0,1,1,2,0,0,94,106,131,9,0,1,3,0
0,0,0,1,0,2,2,2,1,76,204,127,19,0,2,2,0
0,0,1,0,1,0,0,0,1,181,206,229,27,1,1,0,0
0,1,2,0,0,0,0,0,0,27,80,229,26,0,3,3,0
2,1,2,1,0,0,0,2,0,88,204,167,12,0,3,2,2
1,1,0,2,1,1,0,2,0,67,151,174,27,0,3,1,0
0,1,1,1,0,0,0,2,1,27,43,153,8,0,3,3,1
1,1,1,1,0,1,2,0,0,163,211,55,3,0,3,0,2
1,1,0,1,1,0,2,2,1,159,67,230,11,0,2,3,0
2,1,1,1,1,1,2,2,0,155,122,284,22,0,1,1,2
0,1,1,0,1,0,1,0,1,85,21,188,24,0,1,1,3
0,1,0,0,0,0,2,1,1,61,8,9,14,0,2,3,1
0,0,1,2,1,1,1,2,1,53,153,161,26,0,2,3,1
0,1,2,2,0,0,1,1,0,133,185,142,4,1,1,0,2
0,0,1,1,0,2,1,2,0,146,33,301,25,0,1,2,3
0,1,2,2,1,1,0,0,1,33,206,208,21,0,1,2,3
0,1,2,0,1,0,1,0,0,208,140,244,9,0,3,2,0
2,0,0,2,0,1,2,2,0,117,125,158,8,0,0,2,1
1,1,0,0,1,2,2,1,0,96,71,29,24,0,3,3,0
0,1,0,1,1,2,0,0,0,88,183,118,24,1,3,1,3
1,0,0,0,1,1,1,0,1,71,91,158,3,0,2,1,1
1,1,1,1,1,1,2,2,1,89,33,187,9,0,3,1,2
2,1,0,2,1,2,1,2,1,117,38,228,22,0,3,3,2
0,1,0,1,0,2,0,2,1,74,158,43,2,0,3,3,3
1,0,1,1,0,2,2,1,1,38,170,218,18,0,1,1,3
2,0,0,1,0,2,2,0,0,142,210,119,2,0,1,1,2
1,1,2,1,1,0,1,0,1,122,70,152,15,0,2,1,2
